product_sk,last_movement_date,days_since_movement,is_slow_moving,Product_ID,Product_Name,Category,Sub_Category,Source_System
1224,2016-03-03,648,True,TEC-AC-10002857,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",Technology,Accessories,Supply_Chain
1225,2015-11-07,765,True,OFF-ST-10001713,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Office Supplies,Storage,Supply_Chain
1226,2015-11-09,763,True,OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Office Supplies,Fasteners,Supply_Chain
1227,2017-05-09,216,True,OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Office Supplies,Envelopes,Supply_Chain
1228,2017-09-09,93,True,OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,Supply_Chain
1229,2016-08-02,496,True,FUR-TA-10001691,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Furniture,Tables,Supply_Chain
1230,2016-08-02,496,True,OFF-BI-10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal,Office Supplies,Binders,Supply_Chain
1231,2016-08-08,490,True,OFF-PA-10003270,Xerox 1954,Office Supplies,Paper,Supply_Chain
1232,2017-10-09,63,False,OFF-PA-10001745,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Office Supplies,Paper,Supply_Chain
1233,2017-05-09,216,True,FUR-TA-10004154,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Tables,Supply_Chain
1234,2015-05-10,946,True,TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,Technology,Accessories,Supply_Chain
1235,2017-12-10,1,False,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,Supply_Chain
1236,2017-10-02,70,False,FUR-FU-10004864,Eldon 500 Class Desk Accessories,Furniture,Furnishings,Supply_Chain
1237,2017-10-02,70,False,OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',Office Supplies,Binders,Supply_Chain
1238,2015-12-04,738,True,OFF-AR-10003723,Avery Hi-Liter Fluorescent Desk Style Markers,Office Supplies,Art,Supply_Chain
1239,2016-09-04,463,True,OFF-BI-10001460,Plastic Binding Combs,Office Supplies,Binders,Supply_Chain
1240,2017-07-09,155,True,OFF-ST-10002554,Tennsco Industrial Shelving,Office Supplies,Storage,Supply_Chain
1241,2016-09-02,465,True,OFF-ST-10000321,Akro Stacking Bins,Office Supplies,Storage,Supply_Chain
1242,2016-07-07,522,True,OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,Art,Supply_Chain
1243,2017-11-06,35,False,OFF-PA-10003302,Xerox 1906,Office Supplies,Paper,Supply_Chain
1244,2017-09-02,100,True,FUR-FU-10004188,Luxo Professional Combination Clamp-On Lamps,Furniture,Furnishings,Supply_Chain
1245,2017-11-05,36,False,OFF-PA-10001870,Xerox 202,Office Supplies,Paper,Supply_Chain
1246,2017-09-09,93,True,OFF-PA-10002036,Xerox 1930,Office Supplies,Paper,Supply_Chain
1247,2017-03-12,274,True,OFF-BI-10000829,Avery Non-Stick Binders,Office Supplies,Binders,Supply_Chain
1248,2017-12-09,2,False,OFF-BI-10000088,GBC Imprintable Covers,Office Supplies,Binders,Supply_Chain
1249,2017-12-08,3,False,OFF-PA-10003022,Standard Line While You Were Out Hardbound Telephone Message Book,Office Supplies,Paper,Supply_Chain
1250,2017-11-10,31,False,OFF-BI-10004099,GBC VeloBinder Strips,Office Supplies,Binders,Supply_Chain
1251,2017-11-03,38,False,OFF-PA-10001215,Xerox 1963,Office Supplies,Paper,Supply_Chain
1252,2016-12-03,373,True,TEC-AC-10003870,Logitech Z-906 Speaker sys - home theater - 5.1-CH,Technology,Accessories,Supply_Chain
1253,2017-07-02,162,True,OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,Office Supplies,Binders,Supply_Chain
1254,2015-06-09,916,True,FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,Furniture,Furnishings,Supply_Chain
1255,2017-09-09,93,True,OFF-PA-10000859,Unpadded Memo Slips,Office Supplies,Paper,Supply_Chain
1256,2014-09-12,1186,True,OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,Office Supplies,Binders,Supply_Chain
1257,2017-09-04,98,True,FUR-TA-10001771,"Bush Cubix Conference Tables, Fully Assembled",Furniture,Tables,Supply_Chain
1258,2017-10-08,64,False,TEC-AC-10002305,KeyTronic E03601U1 - Keyboard - Beige,Technology,Accessories,Supply_Chain
1259,2017-10-08,64,False,TEC-AC-10003610,Logitech Illuminated - Keyboard,Technology,Accessories,Supply_Chain
1260,2017-10-08,64,False,OFF-ST-10002301,Tennsco Commercial Shelving,Office Supplies,Storage,Supply_Chain
1261,2015-09-04,829,True,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,Supply_Chain
1262,2017-11-02,39,False,FUR-FU-10001847,Eldon Image Series Black Desk Accessories,Furniture,Furnishings,Supply_Chain
1263,2017-11-02,39,False,OFF-EN-10003845,Colored Envelopes,Office Supplies,Envelopes,Supply_Chain
1264,2016-10-08,429,True,OFF-PA-10000167,Xerox 1925,Office Supplies,Paper,Supply_Chain
1265,2016-04-08,612,True,OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,Office Supplies,Envelopes,Supply_Chain
1266,2017-12-04,7,False,OFF-PA-10002709,Xerox 1956,Office Supplies,Paper,Supply_Chain
1267,2016-12-06,370,True,OFF-BI-10001721,Trimflex Flexible Post Binders,Office Supplies,Binders,Supply_Chain
1268,2016-06-06,553,True,OFF-BI-10000591,Avery Binder Labels,Office Supplies,Binders,Supply_Chain
1269,2016-06-06,553,True,OFF-PA-10001534,Xerox 230,Office Supplies,Paper,Supply_Chain
1270,2017-09-07,95,True,FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",Furniture,Furnishings,Supply_Chain
1271,2017-09-07,95,True,TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,Technology,Phones,Supply_Chain
1272,2016-10-11,426,True,OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,Office Supplies,Art,Supply_Chain
1273,2017-10-02,70,False,FUR-FU-10002963,"Master Caster Door Stop, Gray",Furniture,Furnishings,Supply_Chain
1274,2015-12-06,736,True,OFF-PA-10000048,Xerox 20,Office Supplies,Paper,Supply_Chain
1275,2014-12-05,1102,True,OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Office Supplies,Paper,Supply_Chain
1276,2016-09-12,455,True,TEC-PH-10001870,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,Technology,Phones,Supply_Chain
1277,2017-09-09,93,True,OFF-AR-10003829,Newell 35,Office Supplies,Art,Supply_Chain
1278,2016-12-12,364,True,OFF-AR-10000462,Sanford Pocket Accent Highlighters,Office Supplies,Art,Supply_Chain
1279,2017-11-03,38,False,OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,Art,Supply_Chain
1280,2017-09-11,91,True,OFF-AP-10001626,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Office Supplies,Appliances,Supply_Chain
1281,2017-09-02,100,True,OFF-ST-10003994,"Belkin 19"" Center-Weighted Shelf, Gray",Office Supplies,Storage,Supply_Chain
1282,2017-09-03,99,True,TEC-AC-10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Technology,Accessories,Supply_Chain
1283,2016-04-01,619,True,FUR-FU-10003274,Regeneration Desk Collection,Furniture,Furnishings,Supply_Chain
1284,2016-06-11,548,True,TEC-AC-10003095,Logitech G35 7.1-Channel Surround Sound Headset,Technology,Accessories,Supply_Chain
1285,2017-12-11,0,False,TEC-PH-10004522,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,Technology,Phones,Supply_Chain
1286,2017-03-11,275,True,OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Office Supplies,Binders,Supply_Chain
1287,2017-12-02,9,False,OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,Office Supplies,Art,Supply_Chain
1288,2014-11-03,1134,True,OFF-SU-10002522,Acme Kleen Earth Office Shears,Office Supplies,Supplies,Supply_Chain
1289,2014-03-01,1381,True,TEC-PH-10003655,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,Technology,Phones,Supply_Chain
1290,2017-03-02,284,True,OFF-EN-10003286,Staple envelope,Office Supplies,Envelopes,Supply_Chain
1291,2015-09-06,827,True,TEC-PH-10002922,ShoreTel ShorePhone IP 230 VoIP phone,Technology,Phones,Supply_Chain
1292,2016-12-08,368,True,TEC-AC-10004877,Imation 30456 USB Flash Drive 8GB,Technology,Accessories,Supply_Chain
1293,2017-08-12,121,True,OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator,Office Supplies,Appliances,Supply_Chain
1294,2017-10-10,62,False,FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,Furniture,Chairs,Supply_Chain
1295,2016-09-10,457,True,OFF-BI-10004826,JM Magazine Binder,Office Supplies,Binders,Supply_Chain
1296,2014-11-11,1126,True,FUR-CH-10000988,Hon Olson Stacker Stools,Furniture,Chairs,Supply_Chain
1297,2015-04-02,984,True,TEC-MA-10003329,"Vtech AT&T CL2940 Corded Speakerphone, Black",Technology,Machines,Supply_Chain
1298,2016-12-05,371,True,OFF-AR-10001547,Newell 311,Office Supplies,Art,Supply_Chain
1299,2015-12-12,730,True,OFF-EN-10003072,Peel & Seel Envelopes,Office Supplies,Envelopes,Supply_Chain
1300,2017-05-12,213,True,OFF-AR-10003504,Newell 347,Office Supplies,Art,Supply_Chain
1301,2016-09-04,463,True,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,Office Supplies,Appliances,Supply_Chain
1302,2017-05-12,213,True,OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Office Supplies,Appliances,Supply_Chain
1303,2017-09-03,99,True,OFF-PA-10000418,Xerox 189,Office Supplies,Paper,Supply_Chain
1304,2017-09-03,99,True,FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Furniture,Chairs,Supply_Chain
1305,2016-12-03,373,True,FUR-CH-10004754,"Global Stack Chair with Arms, Black",Furniture,Chairs,Supply_Chain
1306,2017-07-09,155,True,OFF-PA-10001497,Xerox 1914,Office Supplies,Paper,Supply_Chain
1307,2016-05-01,589,True,OFF-PA-10003936,Xerox 1994,Office Supplies,Paper,Supply_Chain
1308,2014-08-05,1224,True,OFF-AR-10004165,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",Office Supplies,Art,Supply_Chain
1309,2016-11-07,399,True,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,Furniture,Chairs,Supply_Chain
1310,2017-06-04,190,True,OFF-BI-10002353,GBC VeloBind Cover Sets,Office Supplies,Binders,Supply_Chain
1311,2017-06-04,190,True,OFF-BI-10004141,Insertable Tab Indexes For Data Binders,Office Supplies,Binders,Supply_Chain
1312,2015-04-07,979,True,OFF-AR-10001954,Newell 331,Office Supplies,Art,Supply_Chain
1313,2016-09-05,462,True,OFF-PA-10001815,Xerox 1885,Office Supplies,Paper,Supply_Chain
1314,2015-05-07,949,True,OFF-PA-10001952,Xerox 1902,Office Supplies,Paper,Supply_Chain
1315,2017-09-10,92,True,OFF-BI-10004876,Wilson Jones Suede Grain Vinyl Binders,Office Supplies,Binders,Supply_Chain
1316,2017-09-09,93,True,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,Supply_Chain
1317,2017-08-05,128,True,OFF-LA-10003498,Avery 475,Office Supplies,Labels,Supply_Chain
1318,2014-11-01,1136,True,OFF-PA-10004947,Easy-staple paper,Office Supplies,Paper,Supply_Chain
1319,2016-04-03,617,True,FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",Furniture,Furnishings,Supply_Chain
1320,2017-11-06,35,False,OFF-PA-10002764,Easy-staple paper,Office Supplies,Paper,Supply_Chain
1321,2016-12-02,374,True,FUR-FU-10003026,"Eldon Regeneration Recycled Desk Accessories, Black",Furniture,Furnishings,Supply_Chain
1322,2017-11-03,38,False,FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Furniture,Tables,Supply_Chain
1323,2015-09-11,822,True,FUR-FU-10002107,Eldon Pizzaz Desk Accessories,Furniture,Furnishings,Supply_Chain
1324,2017-07-07,157,True,TEC-PH-10001363,Apple iPhone 5S,Technology,Phones,Supply_Chain
1325,2017-07-07,157,True,OFF-ST-10004835,Plastic Stacking Crates & Casters,Office Supplies,Storage,Supply_Chain
1326,2017-10-12,60,False,TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories,Supply_Chain
1327,2017-09-11,91,True,TEC-PH-10002564,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,Phones,Supply_Chain
1328,2017-03-05,281,True,OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Appliances,Supply_Chain
1329,2014-11-11,1126,True,FUR-FU-10000409,"GE 4 Foot Flourescent Tube, 40 Watt",Furniture,Furnishings,Supply_Chain
1330,2017-12-01,10,False,OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Storage,Supply_Chain
1331,2014-11-11,1126,True,OFF-PA-10003625,Xerox 1979,Office Supplies,Paper,Supply_Chain
1332,2014-09-07,1191,True,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",Furniture,Chairs,Supply_Chain
1333,2016-12-11,365,True,FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Tables,Supply_Chain
1334,2016-03-10,641,True,OFF-PA-10004405,Rediform Voice Mail Log Books,Office Supplies,Paper,Supply_Chain
1335,2016-08-01,497,True,TEC-PH-10002885,Apple iPhone 5,Technology,Phones,Supply_Chain
1336,2014-04-06,1345,True,FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Furniture,Furnishings,Supply_Chain
1337,2014-04-06,1345,True,OFF-PA-10003309,Xerox 211,Office Supplies,Paper,Supply_Chain
1338,2014-11-06,1131,True,OFF-PA-10000587,"Array Parchment Paper, Assorted Colors",Office Supplies,Paper,Supply_Chain
1339,2016-09-01,466,True,TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Technology,Accessories,Supply_Chain
1340,2017-08-05,128,True,OFF-ST-10001172,"Tennsco Lockers, Sand",Office Supplies,Storage,Supply_Chain
1341,2016-09-11,456,True,OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Office Supplies,Labels,Supply_Chain
1342,2017-12-01,10,False,OFF-PA-10001593,Xerox 1947,Office Supplies,Paper,Supply_Chain
1343,2016-04-08,612,True,FUR-BO-10001608,"Hon Metal Bookcases, Black",Furniture,Bookcases,Supply_Chain
1344,2017-08-07,126,True,TEC-AC-10004803,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Technology,Accessories,Supply_Chain
1345,2014-08-02,1227,True,OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Office Supplies,Binders,Supply_Chain
1346,2014-08-02,1227,True,TEC-AC-10003237,Memorex Micro Travel Drive 4 GB,Technology,Accessories,Supply_Chain
1347,2016-12-11,365,True,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",Furniture,Chairs,Supply_Chain
1348,2017-03-02,284,True,FUR-BO-10003660,"Bush Cubix Collection Bookcases, Fully Assembled",Furniture,Bookcases,Supply_Chain
1349,2017-11-07,34,False,FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,Furniture,Chairs,Supply_Chain
1350,2017-11-04,37,False,TEC-PH-10000127,iOttie XL Car Mount,Technology,Phones,Supply_Chain
1351,2017-02-03,311,True,FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furniture,Furnishings,Supply_Chain
1352,2014-04-07,1344,True,TEC-PH-10004922,RCA Visys Integrated PBX 8-Line Router,Technology,Phones,Supply_Chain
1353,2017-09-09,93,True,OFF-LA-10000134,Avery 511,Office Supplies,Labels,Supply_Chain
1354,2016-09-02,465,True,OFF-BI-10003166,GBC Plasticlear Binding Covers,Office Supplies,Binders,Supply_Chain
1355,2017-11-02,39,False,OFF-SU-10000646,Premier Automatic Letter Opener,Office Supplies,Supplies,Supply_Chain
1356,2017-12-11,0,False,TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,Accessories,Supply_Chain
1357,2016-11-04,402,True,OFF-SU-10002301,Serrated Blade or Curved Handle Hand Letter Openers,Office Supplies,Supplies,Supply_Chain
1358,2016-11-04,402,True,OFF-PA-10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes,Office Supplies,Paper,Supply_Chain
1359,2016-11-04,402,True,OFF-PA-10000176,Xerox 1887,Office Supplies,Paper,Supply_Chain
1360,2017-10-05,67,False,TEC-MA-10001047,"3D Systems Cube Printer, 2nd Generation, Magenta",Technology,Machines,Supply_Chain
1361,2015-05-01,955,True,OFF-ST-10000876,Eldon Simplefile Box Office,Office Supplies,Storage,Supply_Chain
1362,2017-04-04,251,True,TEC-PH-10004006,Panasonic KX - TS880B Telephone,Technology,Phones,Supply_Chain
1363,2017-04-04,251,True,TEC-PH-10002262,LG Electronics Tone+ HBS-730 Bluetooth Headset,Technology,Phones,Supply_Chain
1364,2017-12-05,6,False,FUR-FU-10001934,Magnifier Swing Arm Lamp,Furniture,Furnishings,Supply_Chain
1365,2017-08-06,127,True,TEC-PH-10003601,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",Technology,Phones,Supply_Chain
1366,2017-03-04,282,True,OFF-LA-10002381,Avery 497,Office Supplies,Labels,Supply_Chain
1367,2016-12-02,374,True,OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,Office Supplies,Storage,Supply_Chain
1368,2017-06-03,191,True,OFF-PA-10000809,Xerox 206,Office Supplies,Paper,Supply_Chain
1369,2017-06-03,191,True,TEC-MA-10003173,Hewlett-Packard 300S Scientific Calculator,Technology,Machines,Supply_Chain
1370,2015-06-01,924,True,TEC-PH-10001299,Polycom CX300 Desktop Phone USB VoIP phone,Technology,Phones,Supply_Chain
1371,2016-10-09,428,True,FUR-FU-10004071,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Furniture,Furnishings,Supply_Chain
1372,2017-03-06,280,True,OFF-AR-10003158,Fluorescent Highlighters by Dixon,Office Supplies,Art,Supply_Chain
1373,2017-03-06,280,True,OFF-LA-10004559,Avery 49,Office Supplies,Labels,Supply_Chain
1374,2016-07-07,522,True,OFF-LA-10002945,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Office Supplies,Labels,Supply_Chain
1375,2017-06-11,183,True,OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Office Supplies,Binders,Supply_Chain
1376,2017-12-04,7,False,TEC-AC-10004595,First Data TMFD35 PIN Pad,Technology,Accessories,Supply_Chain
1377,2014-03-01,1381,True,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,Furniture,Chairs,Supply_Chain
1378,2016-06-02,557,True,OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Office Supplies,Binders,Supply_Chain
1379,2017-11-05,36,False,FUR-TA-10003469,Balt Split Level Computer Training Table,Furniture,Tables,Supply_Chain
1380,2014-05-07,1314,True,OFF-AR-10002578,Newell 335,Office Supplies,Art,Supply_Chain
1381,2017-03-03,283,True,TEC-AC-10000990,Imation Bio 2GB USB Flash Drive Imation Corp,Technology,Accessories,Supply_Chain
1382,2014-06-06,1284,True,OFF-PA-10002319,Xerox 1944,Office Supplies,Paper,Supply_Chain
1383,2014-12-02,1105,True,FUR-FU-10003849,"DAX Metal Frame, Desktop, Stepped-Edge",Furniture,Furnishings,Supply_Chain
1384,2017-09-04,98,True,OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,Binders,Supply_Chain
1385,2015-08-08,856,True,OFF-AR-10004587,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",Office Supplies,Art,Supply_Chain
1386,2017-05-12,213,True,FUR-FU-10000719,"DAX Cubicle Frames, 8-1/2 x 11",Furniture,Furnishings,Supply_Chain
1387,2017-05-12,213,True,OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Office Supplies,Labels,Supply_Chain
1388,2017-11-11,30,False,OFF-SU-10004661,Acme Titanium Bonded Scissors,Office Supplies,Supplies,Supply_Chain
1389,2017-12-03,8,False,FUR-FU-10000820,Tensor Brushed Steel Torchiere Floor Lamp,Furniture,Furnishings,Supply_Chain
1390,2017-09-02,100,True,OFF-PA-10002499,Xerox 1890,Office Supplies,Paper,Supply_Chain
1391,2016-05-12,578,True,FUR-FU-10000320,OIC Stacking Trays,Furniture,Furnishings,Supply_Chain
1392,2016-12-06,370,True,OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,Office Supplies,Binders,Supply_Chain
1393,2016-12-02,374,True,OFF-PA-10000062,Green Bar Computer Printout Paper,Office Supplies,Paper,Supply_Chain
1394,2017-10-12,60,False,OFF-PA-10001934,Xerox 1993,Office Supplies,Paper,Supply_Chain
1395,2017-12-05,6,False,FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,Furnishings,Supply_Chain
1396,2016-11-04,402,True,FUR-FU-10001889,Ultra Door Pull Handle,Furniture,Furnishings,Supply_Chain
1397,2017-05-08,217,True,OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,Office Supplies,Appliances,Supply_Chain
1398,2016-04-10,610,True,OFF-AP-10004980,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,Office Supplies,Appliances,Supply_Chain
1399,2017-05-09,216,True,OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,Office Supplies,Storage,Supply_Chain
1400,2017-12-11,0,False,OFF-BI-10002498,Clear Mylar Reinforcing Strips,Office Supplies,Binders,Supply_Chain
1401,2016-09-02,465,True,TEC-MA-10003230,Okidata C610n Printer,Technology,Machines,Supply_Chain
1402,2017-12-09,2,False,OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Office Supplies,Binders,Supply_Chain
1403,2016-11-04,402,True,OFF-BI-10000494,Acco Economy Flexible Poly Round Ring Binder,Office Supplies,Binders,Supply_Chain
1404,2016-11-04,402,True,OFF-PA-10000295,Xerox 229,Office Supplies,Paper,Supply_Chain
1405,2016-11-10,396,True,FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furniture,Furnishings,Supply_Chain
1406,2017-11-02,39,False,OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Office Supplies,Appliances,Supply_Chain
1407,2016-10-02,435,True,TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,Technology,Copiers,Supply_Chain
1408,2017-12-11,0,False,OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,Art,Supply_Chain
1409,2017-02-05,309,True,OFF-AP-10000275,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Office Supplies,Appliances,Supply_Chain
1410,2016-09-12,455,True,OFF-FA-10002975,Staples,Office Supplies,Fasteners,Supply_Chain
1411,2016-09-12,455,True,FUR-CH-10002073,Hon Olson Stacker Chairs,Furniture,Chairs,Supply_Chain
1412,2016-05-09,581,True,OFF-PA-10001260,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Office Supplies,Paper,Supply_Chain
1413,2017-09-09,93,True,OFF-AP-10003278,Belkin 7-Outlet SurgeMaster Home Series,Office Supplies,Appliances,Supply_Chain
1414,2016-09-02,465,True,FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Furniture,Furnishings,Supply_Chain
1415,2016-11-05,401,True,TEC-AC-10004420,Cherry 142-key Programmable Keyboard,Technology,Accessories,Supply_Chain
1416,2015-10-02,801,True,TEC-PH-10000369,HTC One Mini,Technology,Phones,Supply_Chain
1417,2017-11-10,31,False,OFF-AR-10002221,12 Colored Short Pencils,Office Supplies,Art,Supply_Chain
1418,2016-06-02,557,True,OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,Office Supplies,Paper,Supply_Chain
1419,2016-09-01,466,True,OFF-BI-10000320,GBC Plastic Binding Combs,Office Supplies,Binders,Supply_Chain
1420,2017-12-11,0,False,OFF-AP-10001634,Hoover Commercial Lightweight Upright Vacuum,Office Supplies,Appliances,Supply_Chain
1421,2017-09-11,91,True,OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Office Supplies,Appliances,Supply_Chain
1422,2017-08-12,121,True,TEC-PH-10002538,Grandstream GXP1160 VoIP phone,Technology,Phones,Supply_Chain
1423,2016-11-11,395,True,OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",Office Supplies,Art,Supply_Chain
1424,2016-12-11,365,True,OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Office Supplies,Art,Supply_Chain
1425,2017-12-04,7,False,OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Office Supplies,Paper,Supply_Chain
1426,2016-12-11,365,True,OFF-BI-10002824,Recycled Easel Ring Binders,Office Supplies,Binders,Supply_Chain
1427,2017-05-04,221,True,OFF-BI-10002897,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Office Supplies,Binders,Supply_Chain
1428,2016-09-05,462,True,OFF-PA-10004971,Xerox 196,Office Supplies,Paper,Supply_Chain
1429,2017-12-09,2,False,OFF-AP-10000159,Belkin F9M820V08 8 Outlet Surge,Office Supplies,Appliances,Supply_Chain
1430,2015-01-09,1067,True,OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Office Supplies,Paper,Supply_Chain
1431,2017-03-11,275,True,OFF-ST-10004946,Desktop 3-Pocket Hot File,Office Supplies,Storage,Supply_Chain
1432,2014-07-04,1256,True,OFF-PA-10004734,Southworth Structures Collection,Office Supplies,Paper,Supply_Chain
1433,2016-10-01,436,True,OFF-AR-10003631,Staples in misc. colors,Office Supplies,Art,Supply_Chain
1434,2015-08-11,853,True,TEC-PH-10004614,AT&T 841000 Phone,Technology,Phones,Supply_Chain
1435,2017-10-02,70,False,TEC-MA-10002930,Ricoh - Ink Collector Unit for GX3000 Series Printers,Technology,Machines,Supply_Chain
1436,2016-09-11,456,True,OFF-PA-10001837,Xerox 1976,Office Supplies,Paper,Supply_Chain
1437,2017-09-02,100,True,OFF-BI-10000138,Acco Translucent Poly Ring Binders,Office Supplies,Binders,Supply_Chain
1438,2015-05-03,953,True,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,Technology,Accessories,Supply_Chain
1439,2015-05-03,953,True,OFF-BI-10001575,GBC Linen Binding Covers,Office Supplies,Binders,Supply_Chain
1440,2016-07-10,519,True,TEC-MA-10000904,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",Technology,Machines,Supply_Chain
