order_id,Delivery_Time,Delivery_Status
CA-2015-165050,2.0,On Time (<=3 days)
CA-2015-165050,2.0,On Time (<=3 days)
CA-2016-109925,4.0,Acceptable (4-5 days)
CA-2015-160696,4.0,Acceptable (4-5 days)
CA-2014-125171,0.0,Same/Next Day
CA-2014-132227,6.0,Delayed (6-7 days)
CA-2017-155824,0.0,Same/Next Day
CA-2017-155824,0.0,Same/Next Day
CA-2017-159688,5.0,Acceptable (4-5 days)
CA-2016-155033,5.0,Acceptable (4-5 days)
US-2017-139647,0.0,Same/Next Day
CA-2014-151792,5.0,Acceptable (4-5 days)
CA-2015-103954,0.0,Same/Next Day
CA-2014-169803,6.0,Delayed (6-7 days)
CA-2014-169803,6.0,Delayed (6-7 days)
CA-2015-136469,1.0,Same/Next Day
CA-2015-136469,1.0,Same/Next Day
CA-2015-136469,1.0,Same/Next Day
CA-2015-134922,4.0,Acceptable (4-5 days)
CA-2015-141243,5.0,Acceptable (4-5 days)
CA-2015-141243,5.0,Acceptable (4-5 days)
CA-2015-141243,5.0,Acceptable (4-5 days)
CA-2015-162166,3.0,On Time (<=3 days)
CA-2015-162166,3.0,On Time (<=3 days)
CA-2016-120796,4.0,Acceptable (4-5 days)
CA-2016-109722,2.0,On Time (<=3 days)
CA-2016-109722,2.0,On Time (<=3 days)
CA-2015-136798,4.0,Acceptable (4-5 days)
CA-2015-136798,4.0,Acceptable (4-5 days)
CA-2015-136798,4.0,Acceptable (4-5 days)
CA-2014-124478,4.0,Acceptable (4-5 days)
CA-2014-124478,4.0,Acceptable (4-5 days)
CA-2014-124478,4.0,Acceptable (4-5 days)
CA-2014-124478,4.0,Acceptable (4-5 days)
CA-2014-124478,4.0,Acceptable (4-5 days)
CA-2015-145485,0.0,Same/Next Day
CA-2016-155138,4.0,Acceptable (4-5 days)
CA-2016-155138,4.0,Acceptable (4-5 days)
CA-2016-108350,3.0,On Time (<=3 days)
CA-2015-109001,4.0,Acceptable (4-5 days)
CA-2015-109001,4.0,Acceptable (4-5 days)
CA-2015-109001,4.0,Acceptable (4-5 days)
CA-2017-132738,3.0,On Time (<=3 days)
CA-2017-132738,3.0,On Time (<=3 days)
US-2014-140452,4.0,Acceptable (4-5 days)
US-2014-140452,4.0,Acceptable (4-5 days)
US-2014-140452,4.0,Acceptable (4-5 days)
US-2014-140452,4.0,Acceptable (4-5 days)
US-2014-140452,4.0,Acceptable (4-5 days)
US-2014-140452,4.0,Acceptable (4-5 days)
CA-2015-141936,5.0,Acceptable (4-5 days)
CA-2014-149538,4.0,Acceptable (4-5 days)
CA-2014-149538,4.0,Acceptable (4-5 days)
CA-2014-149538,4.0,Acceptable (4-5 days)
CA-2014-149538,4.0,Acceptable (4-5 days)
CA-2015-154886,4.0,Acceptable (4-5 days)
CA-2016-111213,4.0,Acceptable (4-5 days)
CA-2016-111213,4.0,Acceptable (4-5 days)
CA-2016-111213,4.0,Acceptable (4-5 days)
CA-2017-161333,5.0,Acceptable (4-5 days)
CA-2017-161333,5.0,Acceptable (4-5 days)
CA-2017-161333,5.0,Acceptable (4-5 days)
CA-2017-125101,4.0,Acceptable (4-5 days)
US-2015-124219,1.0,Same/Next Day
US-2015-124219,1.0,Same/Next Day
CA-2015-161627,5.0,Acceptable (4-5 days)
CA-2015-107741,2.0,On Time (<=3 days)
CA-2016-148908,3.0,On Time (<=3 days)
CA-2017-108749,0.0,Same/Next Day
CA-2017-108749,0.0,Same/Next Day
US-2017-141943,4.0,Acceptable (4-5 days)
CA-2014-159709,0.0,Same/Next Day
CA-2014-159709,0.0,Same/Next Day
CA-2016-103982,5.0,Acceptable (4-5 days)
CA-2016-103982,5.0,Acceptable (4-5 days)
CA-2016-103982,5.0,Acceptable (4-5 days)
CA-2016-103982,5.0,Acceptable (4-5 days)
CA-2015-102015,0.0,Same/Next Day
CA-2015-102015,0.0,Same/Next Day
CA-2015-102015,0.0,Same/Next Day
CA-2015-102015,0.0,Same/Next Day
CA-2015-102015,0.0,Same/Next Day
CA-2015-102015,0.0,Same/Next Day
CA-2015-156755,0.0,Same/Next Day
CA-2015-130876,0.0,Same/Next Day
CA-2017-167080,0.0,Same/Next Day
CA-2017-145653,0.0,Same/Next Day
US-2017-109582,0.0,Same/Next Day
CA-2016-116561,0.0,Same/Next Day
CA-2016-116561,0.0,Same/Next Day
CA-2017-146367,4.0,Acceptable (4-5 days)
CA-2016-156265,2.0,On Time (<=3 days)
CA-2016-156265,2.0,On Time (<=3 days)
CA-2016-156265,2.0,On Time (<=3 days)
US-2017-110989,2.0,On Time (<=3 days)
US-2014-131982,4.0,Acceptable (4-5 days)
CA-2015-125185,2.0,On Time (<=3 days)
CA-2015-125185,2.0,On Time (<=3 days)
US-2017-114034,5.0,Acceptable (4-5 days)
US-2017-115595,2.0,On Time (<=3 days)
CA-2014-105165,3.0,On Time (<=3 days)
CA-2014-105165,3.0,On Time (<=3 days)
CA-2014-105165,3.0,On Time (<=3 days)
CA-2014-105165,3.0,On Time (<=3 days)
CA-2014-105165,3.0,On Time (<=3 days)
CA-2017-144484,0.0,Same/Next Day
CA-2017-144484,0.0,Same/Next Day
CA-2015-162887,2.0,On Time (<=3 days)
US-2017-104094,4.0,Acceptable (4-5 days)
CA-2017-152709,5.0,Acceptable (4-5 days)
CA-2015-105158,5.0,Acceptable (4-5 days)
CA-2015-105158,5.0,Acceptable (4-5 days)
CA-2017-105991,1.0,Same/Next Day
CA-2017-105991,1.0,Same/Next Day
CA-2017-105991,1.0,Same/Next Day
CA-2017-142174,5.0,Acceptable (4-5 days)
CA-2016-154060,6.0,Delayed (6-7 days)
US-2017-162558,3.0,On Time (<=3 days)
US-2017-162558,3.0,On Time (<=3 days)
US-2017-162558,3.0,On Time (<=3 days)
US-2017-162558,3.0,On Time (<=3 days)
US-2017-162558,3.0,On Time (<=3 days)
US-2017-162558,3.0,On Time (<=3 days)
US-2017-162558,3.0,On Time (<=3 days)
CA-2015-119508,5.0,Acceptable (4-5 days)
CA-2015-119508,5.0,Acceptable (4-5 days)
CA-2014-130813,2.0,On Time (<=3 days)
CA-2015-120320,4.0,Acceptable (4-5 days)
CA-2016-123120,4.0,Acceptable (4-5 days)
CA-2016-123120,4.0,Acceptable (4-5 days)
CA-2016-123120,4.0,Acceptable (4-5 days)
CA-2015-112053,0.0,Same/Next Day
CA-2015-149811,6.0,Delayed (6-7 days)
CA-2015-149811,6.0,Delayed (6-7 days)
CA-2016-123932,6.0,Delayed (6-7 days)
CA-2016-123932,6.0,Delayed (6-7 days)
US-2016-101616,3.0,On Time (<=3 days)
CA-2014-150490,6.0,Delayed (6-7 days)
CA-2014-150490,6.0,Delayed (6-7 days)
CA-2014-150490,6.0,Delayed (6-7 days)
CA-2017-100951,1.0,Same/Next Day
CA-2017-158071,0.0,Same/Next Day
CA-2017-158071,0.0,Same/Next Day
CA-2017-158071,0.0,Same/Next Day
CA-2017-147403,0.0,Same/Next Day
US-2017-136721,4.0,Acceptable (4-5 days)
US-2017-136721,4.0,Acceptable (4-5 days)
CA-2014-125542,2.0,On Time (<=3 days)
CA-2014-125542,2.0,On Time (<=3 days)
CA-2016-149195,2.0,On Time (<=3 days)
CA-2016-149195,2.0,On Time (<=3 days)
CA-2016-149195,2.0,On Time (<=3 days)
CA-2017-152786,0.0,Same/Next Day
CA-2017-163874,2.0,On Time (<=3 days)
CA-2016-117681,0.0,Same/Next Day
CA-2016-153157,0.0,Same/Next Day
CA-2014-132542,2.0,On Time (<=3 days)
CA-2017-103009,2.0,On Time (<=3 days)
CA-2016-153598,3.0,On Time (<=3 days)
CA-2016-153598,3.0,On Time (<=3 days)
CA-2016-113096,2.0,On Time (<=3 days)
CA-2014-136861,2.0,On Time (<=3 days)
CA-2014-103317,3.0,On Time (<=3 days)
CA-2014-103317,3.0,On Time (<=3 days)
CA-2014-103317,3.0,On Time (<=3 days)
CA-2016-167115,5.0,Acceptable (4-5 days)
US-2014-119081,0.0,Same/Next Day
US-2014-119081,0.0,Same/Next Day
US-2014-119081,0.0,Same/Next Day
US-2014-119081,0.0,Same/Next Day
CA-2017-116680,2.0,On Time (<=3 days)
CA-2017-116680,2.0,On Time (<=3 days)
CA-2016-122448,0.0,Same/Next Day
CA-2017-134495,3.0,On Time (<=3 days)
CA-2017-134495,3.0,On Time (<=3 days)
CA-2017-134495,3.0,On Time (<=3 days)
CA-2017-134495,3.0,On Time (<=3 days)
CA-2015-113523,4.0,Acceptable (4-5 days)
CA-2017-117821,0.0,Same/Next Day
CA-2017-127782,4.0,Acceptable (4-5 days)
CA-2017-127782,4.0,Acceptable (4-5 days)
CA-2017-127782,4.0,Acceptable (4-5 days)
CA-2017-127782,4.0,Acceptable (4-5 days)
US-2016-162026,0.0,Same/Next Day
CA-2016-150000,0.0,Same/Next Day
CA-2015-168529,4.0,Acceptable (4-5 days)
CA-2017-117667,5.0,Acceptable (4-5 days)
CA-2017-117667,5.0,Acceptable (4-5 days)
CA-2017-117667,5.0,Acceptable (4-5 days)
CA-2017-117667,5.0,Acceptable (4-5 days)
CA-2017-117667,5.0,Acceptable (4-5 days)
CA-2016-110982,2.0,On Time (<=3 days)
CA-2016-110982,2.0,On Time (<=3 days)
CA-2016-147123,2.0,On Time (<=3 days)
CA-2015-142055,2.0,On Time (<=3 days)
CA-2017-136609,5.0,Acceptable (4-5 days)
CA-2017-160885,4.0,Acceptable (4-5 days)
US-2016-167472,1.0,Same/Next Day
US-2016-167472,1.0,Same/Next Day
US-2016-167472,1.0,Same/Next Day
US-2016-167472,1.0,Same/Next Day
US-2016-167472,1.0,Same/Next Day
US-2016-167472,1.0,Same/Next Day
US-2016-167472,1.0,Same/Next Day
CA-2017-151008,1.0,Same/Next Day
CA-2017-151008,1.0,Same/Next Day
US-2014-159618,0.0,Same/Next Day
US-2014-159618,0.0,Same/Next Day
US-2014-159618,0.0,Same/Next Day
US-2014-159618,0.0,Same/Next Day
US-2014-159618,0.0,Same/Next Day
CA-2017-116113,4.0,Acceptable (4-5 days)
US-2015-114741,4.0,Acceptable (4-5 days)
US-2015-114741,4.0,Acceptable (4-5 days)
US-2015-114741,4.0,Acceptable (4-5 days)
CA-2014-151162,4.0,Acceptable (4-5 days)
CA-2014-151162,4.0,Acceptable (4-5 days)
CA-2014-151162,4.0,Acceptable (4-5 days)
CA-2014-151162,4.0,Acceptable (4-5 days)
CA-2014-151162,4.0,Acceptable (4-5 days)
CA-2017-163818,4.0,Acceptable (4-5 days)
CA-2016-161158,0.0,Same/Next Day
CA-2016-115224,3.0,On Time (<=3 days)
CA-2016-115224,3.0,On Time (<=3 days)
CA-2014-108903,0.0,Same/Next Day
CA-2014-108903,0.0,Same/Next Day
CA-2014-108903,0.0,Same/Next Day
CA-2015-142475,4.0,Acceptable (4-5 days)
CA-2015-168634,5.0,Acceptable (4-5 days)
CA-2015-145828,2.0,On Time (<=3 days)
CA-2016-147431,5.0,Acceptable (4-5 days)
CA-2014-127614,0.0,Same/Next Day
CA-2014-127614,0.0,Same/Next Day
CA-2014-127614,0.0,Same/Next Day
CA-2015-134943,1.0,Same/Next Day
CA-2017-123022,5.0,Acceptable (4-5 days)
CA-2017-123022,5.0,Acceptable (4-5 days)
CA-2017-106355,3.0,On Time (<=3 days)
CA-2016-127985,4.0,Acceptable (4-5 days)
CA-2015-104241,5.0,Acceptable (4-5 days)
CA-2017-168179,5.0,Acceptable (4-5 days)
CA-2017-109099,5.0,Acceptable (4-5 days)
US-2014-134187,7.0,Delayed (6-7 days)
CA-2016-142405,0.0,Same/Next Day
CA-2016-142405,0.0,Same/Next Day
CA-2016-142405,0.0,Same/Next Day
CA-2015-141012,2.0,On Time (<=3 days)
CA-2015-141012,2.0,On Time (<=3 days)
CA-2014-164315,6.0,Delayed (6-7 days)
CA-2014-164315,6.0,Delayed (6-7 days)
CA-2014-164315,6.0,Delayed (6-7 days)
CA-2015-131072,0.0,Same/Next Day
CA-2016-126165,2.0,On Time (<=3 days)
CA-2016-143441,0.0,Same/Next Day
CA-2017-148320,5.0,Acceptable (4-5 days)
CA-2014-155593,5.0,Acceptable (4-5 days)
US-2015-160857,0.0,Same/Next Day
US-2015-160857,0.0,Same/Next Day
US-2015-160857,0.0,Same/Next Day
US-2015-160857,0.0,Same/Next Day
US-2015-160857,0.0,Same/Next Day
US-2014-143707,4.0,Acceptable (4-5 days)
CA-2015-124107,3.0,On Time (<=3 days)
CA-2015-124107,3.0,On Time (<=3 days)
CA-2015-124107,3.0,On Time (<=3 days)
CA-2015-124107,3.0,On Time (<=3 days)
CA-2015-110548,4.0,Acceptable (4-5 days)
CA-2016-113733,4.0,Acceptable (4-5 days)
CA-2016-113733,4.0,Acceptable (4-5 days)
CA-2016-113733,4.0,Acceptable (4-5 days)
CA-2016-118514,7.0,Delayed (6-7 days)
CA-2015-119634,0.0,Same/Next Day
CA-2017-158169,0.0,Same/Next Day
CA-2017-158169,0.0,Same/Next Day
CA-2015-162047,2.0,On Time (<=3 days)
CA-2015-117772,2.0,On Time (<=3 days)
CA-2017-126396,4.0,Acceptable (4-5 days)
CA-2016-142398,0.0,Same/Next Day
CA-2016-142398,0.0,Same/Next Day
CA-2016-105277,4.0,Acceptable (4-5 days)
CA-2016-112060,5.0,Acceptable (4-5 days)
US-2015-159513,7.0,Delayed (6-7 days)
CA-2017-141117,6.0,Delayed (6-7 days)
CA-2017-141117,6.0,Delayed (6-7 days)
CA-2017-141117,6.0,Delayed (6-7 days)
CA-2017-141117,6.0,Delayed (6-7 days)
CA-2017-115070,0.0,Same/Next Day
CA-2017-115070,0.0,Same/Next Day
CA-2014-123225,0.0,Same/Next Day
CA-2014-123225,0.0,Same/Next Day
US-2017-106796,0.0,Same/Next Day
CA-2016-149783,3.0,On Time (<=3 days)
CA-2016-149783,3.0,On Time (<=3 days)
CA-2016-149783,3.0,On Time (<=3 days)
CA-2016-125017,5.0,Acceptable (4-5 days)
CA-2015-150196,1.0,Same/Next Day
CA-2017-117632,0.0,Same/Next Day
CA-2017-117632,0.0,Same/Next Day
CA-2017-117632,0.0,Same/Next Day
CA-2017-117632,0.0,Same/Next Day
CA-2014-115056,0.0,Same/Next Day
CA-2017-161067,3.0,On Time (<=3 days)
CA-2017-161067,3.0,On Time (<=3 days)
CA-2017-161067,3.0,On Time (<=3 days)
CA-2017-161067,3.0,On Time (<=3 days)
CA-2016-122063,4.0,Acceptable (4-5 days)
CA-2016-122063,4.0,Acceptable (4-5 days)
CA-2015-101868,0.0,Same/Next Day
CA-2015-101868,0.0,Same/Next Day
CA-2015-101868,0.0,Same/Next Day
US-2014-138835,0.0,Same/Next Day
CA-2015-112214,6.0,Delayed (6-7 days)
CA-2015-112214,6.0,Delayed (6-7 days)
CA-2015-112214,6.0,Delayed (6-7 days)
CA-2015-112214,6.0,Delayed (6-7 days)
US-2017-153255,4.0,Acceptable (4-5 days)
CA-2015-108119,7.0,Delayed (6-7 days)
CA-2016-101525,3.0,On Time (<=3 days)
CA-2016-101525,3.0,On Time (<=3 days)
CA-2016-101525,3.0,On Time (<=3 days)
US-2014-117968,2.0,On Time (<=3 days)
US-2014-117968,2.0,On Time (<=3 days)
US-2014-117968,2.0,On Time (<=3 days)
CA-2016-158211,4.0,Acceptable (4-5 days)
CA-2016-158211,4.0,Acceptable (4-5 days)
CA-2016-152247,5.0,Acceptable (4-5 days)
CA-2017-133095,0.0,Same/Next Day
CA-2017-133095,0.0,Same/Next Day
CA-2015-130554,2.0,On Time (<=3 days)
CA-2016-133319,6.0,Delayed (6-7 days)
CA-2017-151596,3.0,On Time (<=3 days)
CA-2015-147879,5.0,Acceptable (4-5 days)
CA-2017-159954,0.0,Same/Next Day
CA-2014-168305,7.0,Delayed (6-7 days)
CA-2014-168305,7.0,Delayed (6-7 days)
CA-2016-167682,6.0,Delayed (6-7 days)
CA-2016-167682,6.0,Delayed (6-7 days)
CA-2017-108000,0.0,Same/Next Day
US-2017-153948,0.0,Same/Next Day
US-2017-153948,0.0,Same/Next Day
US-2017-153948,0.0,Same/Next Day
US-2017-153948,0.0,Same/Next Day
US-2017-153948,0.0,Same/Next Day
US-2016-113985,5.0,Acceptable (4-5 days)
US-2016-113985,5.0,Acceptable (4-5 days)
US-2016-113985,5.0,Acceptable (4-5 days)
US-2016-113985,5.0,Acceptable (4-5 days)
CA-2017-150420,5.0,Acceptable (4-5 days)
US-2014-118997,4.0,Acceptable (4-5 days)
CA-2014-114314,0.0,Same/Next Day
CA-2014-114314,0.0,Same/Next Day
US-2017-169551,2.0,On Time (<=3 days)
US-2017-169551,2.0,On Time (<=3 days)
US-2017-169551,2.0,On Time (<=3 days)
US-2017-169551,2.0,On Time (<=3 days)
US-2017-169551,2.0,On Time (<=3 days)
US-2017-169551,2.0,On Time (<=3 days)
CA-2016-103107,0.0,Same/Next Day
CA-2016-103107,0.0,Same/Next Day
CA-2016-103107,0.0,Same/Next Day
CA-2017-112431,0.0,Same/Next Day
CA-2017-112431,0.0,Same/Next Day
CA-2017-161046,0.0,Same/Next Day
CA-2017-161046,0.0,Same/Next Day
CA-2017-161046,0.0,Same/Next Day
CA-2017-161046,0.0,Same/Next Day
CA-2016-127138,0.0,Same/Next Day
CA-2016-127138,0.0,Same/Next Day
CA-2016-127138,0.0,Same/Next Day
CA-2016-127138,0.0,Same/Next Day
CA-2017-150602,0.0,Same/Next Day
CA-2017-115105,5.0,Acceptable (4-5 days)
CA-2016-162187,0.0,Same/Next Day
CA-2016-162187,0.0,Same/Next Day
CA-2016-162187,0.0,Same/Next Day
CA-2016-162187,0.0,Same/Next Day
CA-2016-162187,0.0,Same/Next Day
CA-2017-107244,4.0,Acceptable (4-5 days)
CA-2015-100657,5.0,Acceptable (4-5 days)
CA-2017-129028,2.0,On Time (<=3 days)
CA-2016-159016,1.0,Same/Next Day
CA-2016-159016,1.0,Same/Next Day
CA-2014-102652,6.0,Delayed (6-7 days)
CA-2014-102652,6.0,Delayed (6-7 days)
CA-2014-102652,6.0,Delayed (6-7 days)
CA-2014-102652,6.0,Delayed (6-7 days)
CA-2014-152422,5.0,Acceptable (4-5 days)
US-2017-152492,0.0,Same/Next Day
CA-2016-131205,4.0,Acceptable (4-5 days)
CA-2016-131205,4.0,Acceptable (4-5 days)
CA-2016-131205,4.0,Acceptable (4-5 days)
CA-2016-131205,4.0,Acceptable (4-5 days)
CA-2016-117912,4.0,Acceptable (4-5 days)
CA-2015-113215,5.0,Acceptable (4-5 days)
CA-2016-154662,0.0,Same/Next Day
CA-2015-105571,4.0,Acceptable (4-5 days)
CA-2015-105571,4.0,Acceptable (4-5 days)
CA-2014-107524,6.0,Delayed (6-7 days)
CA-2014-107524,6.0,Delayed (6-7 days)
CA-2015-134201,0.0,Same/Next Day
CA-2015-134201,0.0,Same/Next Day
CA-2015-119942,2.0,On Time (<=3 days)
CA-2016-151561,6.0,Delayed (6-7 days)
CA-2016-151561,6.0,Delayed (6-7 days)
CA-2016-151561,6.0,Delayed (6-7 days)
CA-2016-151561,6.0,Delayed (6-7 days)
CA-2017-154676,3.0,On Time (<=3 days)
CA-2016-150007,0.0,Same/Next Day
CA-2016-150007,0.0,Same/Next Day
CA-2016-124590,0.0,Same/Next Day
CA-2016-124590,0.0,Same/Next Day
CA-2016-124590,0.0,Same/Next Day
CA-2016-124590,0.0,Same/Next Day
CA-2016-124590,0.0,Same/Next Day
CA-2017-152660,5.0,Acceptable (4-5 days)
CA-2017-145772,4.0,Acceptable (4-5 days)
CA-2017-145772,4.0,Acceptable (4-5 days)
CA-2017-145772,4.0,Acceptable (4-5 days)
CA-2016-146766,0.0,Same/Next Day
CA-2017-121083,0.0,Same/Next Day
CA-2017-121083,0.0,Same/Next Day
CA-2017-121083,0.0,Same/Next Day
CA-2017-121083,0.0,Same/Next Day
US-2016-106600,3.0,On Time (<=3 days)
CA-2017-139437,5.0,Acceptable (4-5 days)
CA-2016-104150,2.0,On Time (<=3 days)
CA-2016-104150,2.0,On Time (<=3 days)
CA-2016-161025,6.0,Delayed (6-7 days)
US-2014-106299,6.0,Delayed (6-7 days)
US-2014-106299,6.0,Delayed (6-7 days)
US-2014-106299,6.0,Delayed (6-7 days)
CA-2015-138331,5.0,Acceptable (4-5 days)
CA-2017-157903,4.0,Acceptable (4-5 days)
CA-2017-145660,2.0,On Time (<=3 days)
CA-2017-149944,0.0,Same/Next Day
CA-2017-149944,0.0,Same/Next Day
CA-2014-128538,0.0,Same/Next Day
CA-2015-133445,4.0,Acceptable (4-5 days)
CA-2015-133445,4.0,Acceptable (4-5 days)
CA-2014-148782,5.0,Acceptable (4-5 days)
CA-2017-127656,0.0,Same/Next Day
US-2017-142188,0.0,Same/Next Day
US-2017-142188,0.0,Same/Next Day
US-2017-142188,0.0,Same/Next Day
US-2017-142188,0.0,Same/Next Day
US-2017-142188,0.0,Same/Next Day
CA-2014-101147,2.0,On Time (<=3 days)
CA-2014-165806,0.0,Same/Next Day
CA-2014-165806,0.0,Same/Next Day
CA-2015-133977,2.0,On Time (<=3 days)
CA-2017-141425,4.0,Acceptable (4-5 days)
CA-2015-162607,0.0,Same/Next Day
CA-2017-160724,5.0,Acceptable (4-5 days)
US-2016-115952,0.0,Same/Next Day
CA-2014-146731,5.0,Acceptable (4-5 days)
CA-2014-146731,5.0,Acceptable (4-5 days)
CA-2015-115392,3.0,On Time (<=3 days)
CA-2015-115392,3.0,On Time (<=3 days)
CA-2017-102379,4.0,Acceptable (4-5 days)
CA-2017-102379,4.0,Acceptable (4-5 days)
CA-2017-102379,4.0,Acceptable (4-5 days)
CA-2017-149706,1.0,Same/Next Day
CA-2017-152226,0.0,Same/Next Day
CA-2014-100090,4.0,Acceptable (4-5 days)
CA-2014-100090,4.0,Acceptable (4-5 days)
CA-2017-143756,3.0,On Time (<=3 days)
US-2014-161305,6.0,Delayed (6-7 days)
US-2014-161305,6.0,Delayed (6-7 days)
CA-2017-107552,0.0,Same/Next Day
CA-2016-163328,2.0,On Time (<=3 days)
CA-2016-163328,2.0,On Time (<=3 days)
CA-2016-163328,2.0,On Time (<=3 days)
CA-2016-163328,2.0,On Time (<=3 days)
CA-2016-163328,2.0,On Time (<=3 days)
CA-2016-163328,2.0,On Time (<=3 days)
CA-2014-112837,0.0,Same/Next Day
CA-2014-141299,4.0,Acceptable (4-5 days)
CA-2014-133305,0.0,Same/Next Day
CA-2014-133305,0.0,Same/Next Day
CA-2017-143112,4.0,Acceptable (4-5 days)
CA-2017-143112,4.0,Acceptable (4-5 days)
CA-2017-143112,4.0,Acceptable (4-5 days)
CA-2015-146255,3.0,On Time (<=3 days)
CA-2015-146255,3.0,On Time (<=3 days)
CA-2015-146255,3.0,On Time (<=3 days)
CA-2015-146255,3.0,On Time (<=3 days)
CA-2015-104486,5.0,Acceptable (4-5 days)
CA-2015-104486,5.0,Acceptable (4-5 days)
CA-2015-104486,5.0,Acceptable (4-5 days)
CA-2017-161557,5.0,Acceptable (4-5 days)
CA-2017-161130,5.0,Acceptable (4-5 days)
US-2015-109015,6.0,Delayed (6-7 days)
US-2015-109015,6.0,Delayed (6-7 days)
CA-2017-144848,1.0,Same/Next Day
CA-2017-144848,1.0,Same/Next Day
CA-2017-144848,1.0,Same/Next Day
CA-2016-103919,4.0,Acceptable (4-5 days)
CA-2017-143035,2.0,On Time (<=3 days)
CA-2017-143035,2.0,On Time (<=3 days)
CA-2017-143035,2.0,On Time (<=3 days)
CA-2016-163216,3.0,On Time (<=3 days)
CA-2017-150623,0.0,Same/Next Day
CA-2017-150623,0.0,Same/Next Day
US-2014-163797,0.0,Same/Next Day
CA-2015-147529,4.0,Acceptable (4-5 days)
CA-2015-147529,4.0,Acceptable (4-5 days)
CA-2017-151981,6.0,Delayed (6-7 days)
CA-2017-151981,6.0,Delayed (6-7 days)
CA-2017-151981,6.0,Delayed (6-7 days)
CA-2016-111976,4.0,Acceptable (4-5 days)
CA-2016-111976,4.0,Acceptable (4-5 days)
CA-2014-165764,4.0,Acceptable (4-5 days)
CA-2014-165764,4.0,Acceptable (4-5 days)
CA-2014-165764,4.0,Acceptable (4-5 days)
CA-2014-165764,4.0,Acceptable (4-5 days)
CA-2014-166891,2.0,On Time (<=3 days)
CA-2015-151785,5.0,Acceptable (4-5 days)
US-2017-119816,2.0,On Time (<=3 days)
US-2017-119816,2.0,On Time (<=3 days)
US-2017-119816,2.0,On Time (<=3 days)
CA-2014-110065,6.0,Delayed (6-7 days)
CA-2014-110065,6.0,Delayed (6-7 days)
CA-2016-163804,6.0,Delayed (6-7 days)
CA-2016-163804,6.0,Delayed (6-7 days)
CA-2016-163804,6.0,Delayed (6-7 days)
CA-2014-151897,4.0,Acceptable (4-5 days)
CA-2017-140872,7.0,Delayed (6-7 days)
CA-2017-140872,7.0,Delayed (6-7 days)
CA-2017-140872,7.0,Delayed (6-7 days)
CA-2017-140872,7.0,Delayed (6-7 days)
CA-2017-140872,7.0,Delayed (6-7 days)
CA-2017-140872,7.0,Delayed (6-7 days)
CA-2017-140872,7.0,Delayed (6-7 days)
CA-2017-140872,7.0,Delayed (6-7 days)
CA-2017-113908,6.0,Delayed (6-7 days)
CA-2017-113908,6.0,Delayed (6-7 days)
CA-2017-113908,6.0,Delayed (6-7 days)
CA-2014-129147,4.0,Acceptable (4-5 days)
CA-2014-129147,4.0,Acceptable (4-5 days)
CA-2014-129147,4.0,Acceptable (4-5 days)
US-2016-128909,2.0,On Time (<=3 days)
US-2016-128909,2.0,On Time (<=3 days)
CA-2017-167640,4.0,Acceptable (4-5 days)
CA-2017-167640,4.0,Acceptable (4-5 days)
CA-2017-167640,4.0,Acceptable (4-5 days)
CA-2017-167640,4.0,Acceptable (4-5 days)
US-2017-107384,4.0,Acceptable (4-5 days)
US-2017-107384,4.0,Acceptable (4-5 days)
US-2017-107384,4.0,Acceptable (4-5 days)
CA-2014-113880,4.0,Acceptable (4-5 days)
CA-2014-113880,4.0,Acceptable (4-5 days)
CA-2015-126739,2.0,On Time (<=3 days)
CA-2015-166947,5.0,Acceptable (4-5 days)
CA-2014-166086,5.0,Acceptable (4-5 days)
CA-2014-166086,5.0,Acceptable (4-5 days)
CA-2014-166086,5.0,Acceptable (4-5 days)
CA-2014-166086,5.0,Acceptable (4-5 days)
CA-2017-131282,3.0,On Time (<=3 days)
CA-2017-131282,3.0,On Time (<=3 days)
CA-2016-161543,0.0,Same/Next Day
CA-2017-123085,5.0,Acceptable (4-5 days)
CA-2017-123085,5.0,Acceptable (4-5 days)
CA-2015-153752,5.0,Acceptable (4-5 days)
CA-2016-148516,4.0,Acceptable (4-5 days)
CA-2015-146290,7.0,Delayed (6-7 days)
CA-2014-169257,6.0,Delayed (6-7 days)
CA-2014-169257,6.0,Delayed (6-7 days)
CA-2014-154095,5.0,Acceptable (4-5 days)
CA-2014-154095,5.0,Acceptable (4-5 days)
CA-2014-154095,5.0,Acceptable (4-5 days)
CA-2014-154095,5.0,Acceptable (4-5 days)
US-2015-118906,0.0,Same/Next Day
CA-2014-130449,3.0,On Time (<=3 days)
CA-2014-130449,3.0,On Time (<=3 days)
CA-2015-125696,4.0,Acceptable (4-5 days)
US-2016-146857,2.0,On Time (<=3 days)
CA-2017-144498,0.0,Same/Next Day
CA-2017-144498,0.0,Same/Next Day
CA-2017-144498,0.0,Same/Next Day
CA-2017-128328,4.0,Acceptable (4-5 days)
CA-2017-128328,4.0,Acceptable (4-5 days)
CA-2017-128328,4.0,Acceptable (4-5 days)
US-2015-156496,0.0,Same/Next Day
US-2015-156496,0.0,Same/Next Day
US-2015-156496,0.0,Same/Next Day
US-2017-124779,3.0,On Time (<=3 days)
US-2017-124779,3.0,On Time (<=3 days)
US-2017-124779,3.0,On Time (<=3 days)
US-2017-124779,3.0,On Time (<=3 days)
US-2017-124779,3.0,On Time (<=3 days)
