product_sk,Product_Name,Category,Sub_Category,risk_level,days_until_stockout,current_stock,daily_sales_rate,total_quantity,days_on_market,first_sale,last_sale
1339,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Technology,Accessories,Low,100.0,1.0,0.01,8,874,2014-04-11,2016-09-01
1347,"Global Fabric Manager's Chair, Dark Gray",Furniture,Chairs,Low,100.0,1.0,0.01,6,677,2015-02-03,2016-12-11
1351,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furniture,Furnishings,Low,100.0,1.0,0.01,4,419,2015-12-12,2017-02-03
1355,Premier Automatic Letter Opener,Office Supplies,Supplies,Low,100.0,1.0,0.01,7,576,2016-04-05,2017-11-02
1363,LG Electronics Tone+ HBS-730 Bluetooth Headset,Technology,Phones,Low,100.0,1.0,0.01,5,813,2015-01-12,2017-04-04
1365,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",Technology,Phones,Low,100.0,1.0,0.01,8,730,2015-08-07,2017-08-06
1368,Xerox 206,Office Supplies,Paper,Low,100.0,1.0,0.01,6,417,2016-04-12,2017-06-03
1373,Avery 49,Office Supplies,Labels,Low,100.0,1.0,0.01,5,971,2014-07-09,2017-03-06
1378,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Office Supplies,Binders,Low,100.0,3.0,0.03,20,757,2014-05-07,2016-06-02
1379,Balt Split Level Computer Training Table,Furniture,Tables,Low,100.0,1.0,0.01,8,1278,2014-05-07,2017-11-05
1384,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,Binders,Low,100.0,4.0,0.04,26,703,2015-10-02,2017-09-04
1387,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Office Supplies,Labels,Low,100.0,1.0,0.01,6,952,2014-10-03,2017-05-12
1388,Acme Titanium Bonded Scissors,Office Supplies,Supplies,Low,100.0,1.0,0.01,9,737,2015-11-05,2017-11-11
1389,Tensor Brushed Steel Torchiere Floor Lamp,Furniture,Furnishings,Low,100.0,1.0,0.01,6,820,2015-09-05,2017-12-03
1391,OIC Stacking Trays,Furniture,Furnishings,Low,100.0,2.0,0.02,12,554,2014-11-05,2016-05-12
1393,Green Bar Computer Printout Paper,Office Supplies,Paper,Low,100.0,1.0,0.01,4,726,2014-12-07,2016-12-02
1394,Xerox 1993,Office Supplies,Paper,Low,100.0,1.0,0.01,8,583,2016-03-08,2017-10-12
1395,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,Furnishings,Low,100.0,1.0,0.01,9,606,2016-04-08,2017-12-05
1397,Fellowes Mighty 8 Compact Surge Protector,Office Supplies,Appliances,Low,100.0,1.0,0.01,6,1039,2014-07-04,2017-05-08
1414,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Furniture,Furnishings,Low,100.0,1.0,0.01,4,357,2015-09-11,2016-09-02
1418,Riverleaf Stik-Withit Designer Note Cubes,Office Supplies,Paper,Low,100.0,1.0,0.01,6,573,2014-11-07,2016-06-02
1419,GBC Plastic Binding Combs,Office Supplies,Binders,Low,100.0,1.0,0.01,5,335,2015-10-02,2016-09-01
1421,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Office Supplies,Appliances,Low,100.0,1.0,0.01,7,1280,2014-03-11,2017-09-11
1422,Grandstream GXP1160 VoIP phone,Technology,Phones,Low,100.0,3.0,0.03,17,524,2016-03-06,2017-08-12
1425,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Office Supplies,Paper,Low,100.0,2.0,0.02,13,540,2016-06-12,2017-12-04
1448,Xerox 213,Office Supplies,Paper,Low,100.0,1.0,0.01,9,1241,2014-04-12,2017-09-04
1449,Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,Fasteners,Low,100.0,1.0,0.01,8,1197,2014-03-01,2017-06-10
1458,Newell 34,Office Supplies,Art,Low,100.0,1.0,0.01,9,848,2015-01-05,2017-05-02
1462,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Office Supplies,Storage,Low,100.0,1.0,0.01,9,1095,2014-12-09,2017-12-08
1479,Avery Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies,Binders,Low,100.0,1.0,0.01,6,973,2015-03-08,2017-11-05
1484,Newell 344,Office Supplies,Art,Low,100.0,1.0,0.01,8,909,2015-06-08,2017-12-03
1510,BlackBerry Q10,Technology,Phones,Low,100.0,2.0,0.02,16,821,2014-08-12,2016-11-10
1534,"Global Leather & Oak Executive Chair, Burgundy",Furniture,Chairs,Low,100.0,1.0,0.01,5,762,2015-10-10,2017-11-10
1537,Motorola L703CM,Technology,Phones,Low,100.0,1.0,0.01,9,641,2016-02-07,2017-11-09
395,Chromcraft Round Conference Tables,Furniture,Tables,Low,125.0,5.0,0.04,33,911,2015-05-07,2017-11-03
403,Logitech G19 Programmable Gaming Keyboard,Technology,Accessories,Low,125.0,5.0,0.04,32,764,2015-09-04,2017-10-07
46,Globe Weis Peel & Seel First Class Envelopes,Office Supplies,Envelopes,Low,133.3,4.0,0.03,25,755,2014-08-08,2016-09-01
142,Storex Dura Pro Binders,Office Supplies,Binders,Low,133.3,4.0,0.03,25,761,2015-09-01,2017-10-01
220,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,Low,133.3,4.0,0.03,29,907,2014-06-08,2016-12-01
307,Fellowes Binding Cases,Office Supplies,Binders,Low,133.3,4.0,0.03,27,1063,2014-05-04,2017-04-01
435,Global Chrome Stack Chair,Furniture,Chairs,Low,133.3,4.0,0.03,25,938,2015-05-11,2017-12-04
483,Acco 6 Outlet Guardian Premium Surge Suppressor,Office Supplies,Appliances,Low,133.3,4.0,0.03,29,1006,2014-06-01,2017-03-03
701,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Office Supplies,Binders,Low,133.3,4.0,0.03,28,1014,2015-03-01,2017-12-09
718,Advantus Plastic Paper Clips,Office Supplies,Fasteners,Low,133.3,4.0,0.03,29,1090,2014-09-08,2017-09-02
762,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,Low,133.3,4.0,0.03,24,764,2015-11-02,2017-12-05
811,Avery 499,Office Supplies,Labels,Low,133.3,4.0,0.03,24,882,2014-11-02,2017-04-02
846,AT&T 17929 Lendline Telephone,Technology,Phones,Low,133.3,4.0,0.03,24,765,2014-02-02,2016-03-08
900,"Alliance Super-Size Bands, Assorted Sizes",Office Supplies,Fasteners,Low,133.3,4.0,0.03,27,1005,2014-01-06,2016-10-07
942,GBC Recycled VeloBinder Covers,Office Supplies,Binders,Low,133.3,4.0,0.03,25,788,2015-07-09,2017-09-04
1009,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Furniture,Chairs,Low,133.3,4.0,0.03,24,760,2015-11-03,2017-12-02
1148,Eldon Wave Desk Accessories,Furniture,Furnishings,Low,133.3,4.0,0.03,26,1002,2015-03-05,2017-12-01
1290,Staple envelope,Office Supplies,Envelopes,Low,133.3,4.0,0.03,25,758,2015-02-03,2017-03-02
10,Belkin F5C206VTEL 6 Outlet Surge,Office Supplies,Appliances,Low,150.0,3.0,0.02,17,916,2014-06-09,2016-12-11
17,GE 30524EE4,Technology,Phones,Low,150.0,3.0,0.02,23,1426,2014-01-06,2017-12-02
25,netTALK DUO VoIP Telephone Service,Technology,Phones,Low,150.0,3.0,0.02,17,941,2014-12-05,2017-07-03
41,"Avery Durable Plastic 1"" Binders",Office Supplies,Binders,Low,150.0,3.0,0.02,21,915,2014-05-03,2016-11-03
49,"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,Storage,Low,150.0,3.0,0.02,17,1097,2014-11-04,2017-11-05
50,"Global Task Chair, Black",Furniture,Chairs,Low,150.0,3.0,0.02,22,1241,2014-02-11,2017-07-06
57,Plantronics Cordless Phone Headset with In-line Volume - M214C,Technology,Phones,Low,150.0,3.0,0.02,19,820,2014-09-07,2016-12-05
60,Global Deluxe High-Back Manager's Chair,Furniture,Chairs,Low,150.0,3.0,0.02,22,1001,2014-01-06,2016-10-03
70,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",Office Supplies,Paper,Low,150.0,3.0,0.02,19,1011,2014-08-05,2017-05-12
98,Bevis 36 x 72 Conference Tables,Furniture,Tables,Low,150.0,3.0,0.02,23,1341,2014-04-08,2017-12-09
101,Bretford Rectangular Conference Table Tops,Furniture,Tables,Low,150.0,3.0,0.02,19,874,2014-12-12,2017-05-04
104,Logitech P710e Mobile Speakerphone,Technology,Accessories,Low,150.0,6.0,0.04,40,1119,2014-11-12,2017-12-05
110,KI Conference Tables,Furniture,Tables,Low,150.0,3.0,0.02,18,754,2015-08-09,2017-09-01
115,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Office Supplies,Appliances,Low,150.0,3.0,0.02,23,1096,2014-06-01,2017-06-01
118,"Fellowes Personal Hanging Folder Files, Navy",Office Supplies,Storage,Low,150.0,3.0,0.02,23,1151,2014-10-07,2017-12-01
125,Microsoft Sculpt Comfort Mouse,Technology,Accessories,Low,150.0,3.0,0.02,20,972,2015-03-07,2017-11-03
131,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Office Supplies,Art,Low,150.0,3.0,0.02,17,887,2014-06-01,2016-11-04
155,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,Art,Low,150.0,3.0,0.02,17,943,2014-01-06,2016-08-06
192,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,Art,Low,150.0,3.0,0.02,19,1160,2014-06-09,2017-08-12
200,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,Storage,Low,150.0,3.0,0.02,17,1034,2014-11-09,2017-09-08
221,Enermax Aurora Lite Keyboard,Technology,Accessories,Low,150.0,3.0,0.02,21,1373,2014-02-01,2017-11-05
235,Hon Every-Day Series Multi-Task Chairs,Furniture,Chairs,Low,150.0,3.0,0.02,22,1056,2014-11-10,2017-10-01
246,Cisco 8x8 Inc. 6753i IP Business Phone System,Technology,Phones,Low,150.0,3.0,0.02,17,702,2014-10-10,2016-09-11
249,Jabra SPEAK 410,Technology,Phones,Low,150.0,3.0,0.02,19,763,2014-11-10,2016-12-12
257,Easy-staple paper,Office Supplies,Paper,Low,150.0,3.0,0.02,18,1130,2014-05-05,2017-06-08
271,Fellowes 8 Outlet Superior Workstation Surge Protector,Office Supplies,Appliances,Low,150.0,3.0,0.02,17,821,2014-09-12,2016-12-11
282,Xerox 1964,Office Supplies,Paper,Low,150.0,3.0,0.02,17,726,2014-12-08,2016-12-03
300,Model L Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,Low,150.0,3.0,0.02,21,1218,2014-05-06,2017-09-05
311,"Linden 10"" Round Wall Clock, Black",Furniture,Furnishings,Low,150.0,3.0,0.02,19,1071,2014-12-01,2017-11-06
313,Xerox 1884,Office Supplies,Paper,Low,150.0,3.0,0.02,23,1224,2014-08-03,2017-12-09
323,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Furniture,Furnishings,Low,150.0,3.0,0.02,18,1035,2014-01-10,2016-11-10
333,Deluxe Heavy-Duty Vinyl Round Ring Binder,Office Supplies,Binders,Low,150.0,3.0,0.02,17,802,2015-09-01,2017-11-11
341,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Storage,Low,150.0,3.0,0.02,23,1038,2014-02-07,2016-12-11
349,Staple-based wall hangings,Furniture,Furnishings,Low,150.0,3.0,0.02,22,951,2015-05-04,2017-12-10
351,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,Art,Low,150.0,3.0,0.02,20,1208,2014-08-12,2017-12-02
365,Cardinal EasyOpen D-Ring Binders,Office Supplies,Binders,Low,150.0,3.0,0.02,19,1102,2014-11-04,2017-11-10
375,Global Commerce Series High-Back Swivel/Tilt Chairs,Furniture,Chairs,Low,150.0,3.0,0.02,19,1239,2014-07-11,2017-12-01
390,Avery Hole Reinforcements,Office Supplies,Binders,Low,150.0,3.0,0.02,21,1219,2014-08-09,2017-12-10
408,Xerox 1945,Office Supplies,Paper,Low,150.0,3.0,0.02,17,887,2014-04-07,2016-09-10
409,Xerox 216,Office Supplies,Paper,Low,150.0,3.0,0.02,19,1040,2014-09-01,2017-07-07
421,"Eldon Regeneration Recycled Desk Accessories, Smoke",Furniture,Furnishings,Low,150.0,3.0,0.02,17,922,2014-05-04,2016-11-11
425,Ibico Laser Imprintable Binding System Covers,Office Supplies,Binders,Low,150.0,3.0,0.02,19,1042,2014-02-03,2016-12-11
433,Harbour Creations Steel Folding Chair,Furniture,Chairs,Low,150.0,3.0,0.02,18,1165,2014-03-01,2017-05-09
457,Bestar Classic Bookcase,Furniture,Bookcases,Low,150.0,3.0,0.02,21,1097,2014-05-10,2017-05-11
459,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings,Low,150.0,3.0,0.02,22,905,2014-10-10,2017-04-02
464,Panasonic KP-380BK Classic Electric Pencil Sharpener,Office Supplies,Art,Low,150.0,3.0,0.02,17,946,2015-05-01,2017-12-02
467,Geemarc AmpliPOWER60,Technology,Phones,Low,150.0,3.0,0.02,20,817,2014-11-11,2017-02-05
469,Avery Arch Ring Binders,Office Supplies,Binders,Low,150.0,6.0,0.04,43,1064,2014-05-11,2017-04-09
473,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,Binders,Low,150.0,3.0,0.02,20,1030,2014-11-07,2017-09-02
487,Wilson Jones Legal Size Ring Binders,Office Supplies,Binders,Low,150.0,3.0,0.02,23,1093,2014-05-06,2017-05-03
490,Avery Recycled Flexi-View Covers for Binding Systems,Office Supplies,Binders,Low,150.0,3.0,0.02,23,1155,2014-09-07,2017-11-05
494,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Storage,Low,150.0,3.0,0.02,19,1042,2014-07-05,2017-05-12
509,Ibico Standard Transparent Covers,Office Supplies,Binders,Low,150.0,3.0,0.02,17,951,2014-04-05,2016-11-11
527,Storex Dura Pro Binders,Office Supplies,Binders,Low,150.0,3.0,0.02,20,1309,2014-05-05,2017-12-04
534,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,Low,150.0,3.0,0.02,19,977,2014-08-08,2017-04-11
540,X-Rack File for Hanging Folders,Office Supplies,Storage,Low,150.0,3.0,0.02,19,1061,2014-11-07,2017-10-03
544,Acco Perma 3000 Stacking Storage Drawers,Office Supplies,Storage,Low,150.0,3.0,0.02,19,1029,2014-11-10,2017-09-04
547,Tennsco Double-Tier Lockers,Office Supplies,Storage,Low,150.0,3.0,0.02,22,1103,2014-11-05,2017-11-12
548,Prang Dustless Chalk Sticks,Office Supplies,Art,Low,150.0,3.0,0.02,19,1125,2014-11-03,2017-12-02
556,Xerox 1960,Office Supplies,Paper,Low,150.0,3.0,0.02,20,817,2015-09-10,2017-12-05
570,Avery 518,Office Supplies,Labels,Low,150.0,3.0,0.02,21,1247,2014-04-04,2017-09-02
593,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,Low,150.0,3.0,0.02,18,764,2015-10-02,2017-11-04
611,Xerox 1962,Office Supplies,Paper,Low,150.0,3.0,0.02,21,935,2015-05-12,2017-12-02
644,GBC DocuBind TL300 Electric Binding System,Office Supplies,Binders,Low,150.0,3.0,0.02,17,1127,2014-09-02,2017-10-03
646,Xerox 1891,Office Supplies,Paper,Low,150.0,3.0,0.02,21,1251,2014-03-05,2017-08-07
666,Newell 321,Office Supplies,Art,Low,150.0,3.0,0.02,17,1102,2014-04-05,2017-04-11
667,Jabra Supreme Plus Driver Edition Headset,Technology,Phones,Low,150.0,3.0,0.02,21,1070,2014-12-03,2017-11-07
683,"Master Big Foot Doorstop, Beige",Furniture,Furnishings,Low,150.0,3.0,0.02,19,980,2014-11-01,2017-07-08
689,Tennsco 6- and 18-Compartment Lockers,Office Supplies,Storage,Low,150.0,3.0,0.02,22,886,2014-03-10,2016-08-12
692,Zipper Ring Binder Pockets,Office Supplies,Binders,Low,150.0,3.0,0.02,21,1344,2014-04-01,2017-12-05
738,Satellite Sectional Post Binders,Office Supplies,Binders,Low,150.0,3.0,0.02,21,1121,2014-11-07,2017-12-02
778,Belkin 8 Outlet Surge Protector,Office Supplies,Appliances,Low,150.0,3.0,0.02,17,1121,2014-11-07,2017-12-02
790,GBC Standard Plastic Binding Systems' Combs,Office Supplies,Binders,Low,150.0,3.0,0.02,20,877,2015-06-11,2017-11-04
825,Advantus Rolling Drawer Organizers,Office Supplies,Storage,Low,150.0,3.0,0.02,22,1214,2014-08-08,2017-12-04
831,Digium D40 VoIP phone,Technology,Phones,Low,150.0,3.0,0.02,19,880,2015-05-12,2017-10-08
837,Xerox 201,Office Supplies,Paper,Low,150.0,3.0,0.02,17,722,2015-12-10,2017-12-01
842,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Office Supplies,Paper,Low,150.0,3.0,0.02,17,998,2015-02-08,2017-11-02
845,Avery 513,Office Supplies,Labels,Low,150.0,3.0,0.02,19,1249,2014-06-03,2017-11-03
852,Presstex Flexible Ring Binders,Office Supplies,Binders,Low,150.0,3.0,0.02,22,1094,2014-06-06,2017-06-04
872,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,Low,150.0,3.0,0.02,19,815,2015-07-11,2017-10-03
920,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,Low,150.0,3.0,0.02,18,765,2015-11-05,2017-12-09
951,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,Low,150.0,3.0,0.02,19,858,2015-07-02,2017-11-06
956,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,Art,Low,150.0,3.0,0.02,17,1029,2014-11-10,2017-09-04
983,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,Paper,Low,150.0,3.0,0.02,19,1004,2014-11-11,2017-08-11
1005,Standard Rollaway File with Lock,Office Supplies,Storage,Low,150.0,3.0,0.02,20,916,2014-12-06,2017-06-09
1017,Vinyl Sectional Post Binders,Office Supplies,Binders,Low,150.0,3.0,0.02,21,1252,2014-07-05,2017-12-08
1022,"Global Push Button Manager's Chair, Indigo",Furniture,Chairs,Low,150.0,3.0,0.02,19,1000,2014-03-07,2016-12-01
1050,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,Appliances,Low,150.0,3.0,0.02,21,1151,2014-09-08,2017-11-02
1062,Aluminum Screw Posts,Office Supplies,Binders,Low,150.0,3.0,0.02,21,975,2015-04-02,2017-12-02
1068,Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage,Low,150.0,3.0,0.02,20,854,2014-03-03,2016-07-04
1109,GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,Low,150.0,3.0,0.02,19,1188,2014-09-10,2017-12-11
1143,Nontoxic Chalk,Office Supplies,Art,Low,150.0,3.0,0.02,18,1151,2014-09-08,2017-11-02
1158,Fellowes Staxonsteel Drawer Files,Office Supplies,Storage,Low,150.0,3.0,0.02,18,943,2014-10-06,2017-05-06
1201,Astroparche Fine Business Paper,Office Supplies,Paper,Low,150.0,3.0,0.02,23,1063,2014-12-09,2017-11-06
1240,Tennsco Industrial Shelving,Office Supplies,Storage,Low,150.0,3.0,0.02,20,884,2015-02-06,2017-07-09
1243,Xerox 1906,Office Supplies,Paper,Low,150.0,3.0,0.02,19,823,2015-08-06,2017-11-06
1287,Manco Dry-Lighter Erasable Highlighter,Office Supplies,Art,Low,150.0,3.0,0.02,19,814,2015-09-10,2017-12-02
1358,Southworth 25% Cotton Premium Laser Paper and Envelopes,Office Supplies,Paper,Low,150.0,3.0,0.02,18,909,2014-05-10,2016-11-04
1372,Fluorescent Highlighters by Dixon,Office Supplies,Art,Low,150.0,3.0,0.02,17,968,2014-07-12,2017-03-06
1399,Rogers Profile Extra Capacity Storage Tub,Office Supplies,Storage,Low,150.0,3.0,0.02,20,1134,2014-04-01,2017-05-09
40,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Office Supplies,Art,Low,166.7,5.0,0.03,33,1092,2014-09-08,2017-09-04
217,"Premier Elliptical Ring Binder, Black",Office Supplies,Binders,Low,166.7,5.0,0.03,36,1177,2014-09-12,2017-12-02
397,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,Low,166.7,5.0,0.03,31,1103,2014-11-02,2017-11-09
606,Kingston Digital DataTraveler 16GB USB 2.0,Technology,Accessories,Low,166.7,5.0,0.03,34,975,2014-10-02,2017-06-03
2,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs,Low,200.0,6.0,0.03,38,1151,2014-09-08,2017-11-02
3,Self-Adhesive Address Labels for Typewriters by Universal,Office Supplies,Labels,Low,200.0,2.0,0.01,11,763,2014-08-01,2016-09-02
6,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",Furniture,Furnishings,Low,200.0,2.0,0.01,16,1275,2014-06-09,2017-12-05
9,DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies,Binders,Low,200.0,2.0,0.01,13,1060,2014-06-09,2017-05-04
11,Chromcraft Rectangular Conference Tables,Furniture,Tables,Low,200.0,2.0,0.01,12,816,2014-06-09,2016-09-02
19,Panasonic Kx-TS550,Technology,Phones,Low,200.0,2.0,0.01,10,1041,2014-11-04,2017-09-10
37,9-3/4 Diameter Round Wall Clock,Furniture,Furnishings,Low,200.0,4.0,0.02,24,1217,2014-07-11,2017-11-09
43,GBC DocuBind 300 Electric Binding Machine,Office Supplies,Binders,Low,200.0,2.0,0.01,13,1086,2014-12-12,2017-12-02
64,Lexmark MX611dhe Monochrome Laser Printer,Technology,Machines,Low,200.0,2.0,0.01,10,852,2014-09-08,2017-01-07
65,Space Solutions HD Industrial Steel Shelving.,Office Supplies,Storage,Low,200.0,2.0,0.01,12,1280,2014-04-05,2017-10-06
69,JBL Micro Wireless Portable Bluetooth Speaker,Technology,Phones,Low,200.0,2.0,0.01,11,1058,2014-09-08,2017-08-01
72,"Global Value Steno Chair, Gray",Furniture,Chairs,Low,200.0,2.0,0.01,13,1217,2014-08-05,2017-12-04
73,"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,Storage,Low,200.0,2.0,0.01,11,881,2014-04-05,2016-09-02
74,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,Accessories,Low,200.0,2.0,0.01,16,1126,2014-04-06,2017-05-06
77,Xerox 205,Office Supplies,Paper,Low,200.0,2.0,0.01,16,1195,2014-06-01,2017-09-08
83,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Furniture,Tables,Low,200.0,2.0,0.01,15,1226,2014-08-03,2017-12-11
87,"Tennsco Lockers, Gray",Office Supplies,Storage,Low,200.0,2.0,0.01,11,1152,2014-10-06,2017-12-01
89,"Advantus Push Pins, Aluminum Head",Office Supplies,Fasteners,Low,200.0,2.0,0.01,10,1027,2015-02-08,2017-12-01
91,Memorex Micro Travel Drive 8 GB,Technology,Accessories,Low,200.0,2.0,0.01,16,1428,2014-01-09,2017-12-07
92,Avery 505,Office Supplies,Labels,Low,200.0,2.0,0.01,14,974,2015-01-02,2017-09-02
96,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Accessories,Low,200.0,2.0,0.01,16,1212,2014-05-09,2017-09-02
99,Rogers Deluxe File Chest,Office Supplies,Storage,Low,200.0,2.0,0.01,14,1064,2014-12-06,2017-11-04
105,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper,Low,200.0,2.0,0.01,11,1098,2014-11-10,2017-11-12
112,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Office Supplies,Art,Low,200.0,2.0,0.01,15,1307,2014-04-05,2017-11-02
114,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Office Supplies,Paper,Low,200.0,2.0,0.01,16,1199,2014-06-01,2017-09-12
126,Safco Commercial Shelving,Office Supplies,Storage,Low,200.0,2.0,0.01,10,1345,2014-04-04,2017-12-09
132,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,Furnishings,Low,200.0,2.0,0.01,14,1338,2014-04-06,2017-12-04
138,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,Low,200.0,2.0,0.01,12,1123,2014-11-04,2017-12-01
144,Avery Non-Stick Binders,Office Supplies,Binders,Low,200.0,2.0,0.01,14,1255,2014-04-04,2017-09-10
145,Tuff Stuff Recycled Round Ring Binders,Office Supplies,Binders,Low,200.0,2.0,0.01,11,846,2014-07-12,2016-11-04
146,Hon 5100 Series Wood Tables,Furniture,Tables,Low,200.0,2.0,0.01,15,1213,2014-07-12,2017-11-06
149,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,Art,Low,200.0,2.0,0.01,12,1285,2014-03-04,2017-09-09
150,Xerox 1881,Office Supplies,Paper,Low,200.0,6.0,0.03,37,1246,2014-07-11,2017-12-08
160,3M Hangers With Command Adhesive,Furniture,Furnishings,Low,200.0,2.0,0.01,11,924,2014-06-01,2016-12-11
161,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Binders,Low,200.0,2.0,0.01,16,1191,2014-09-07,2017-12-11
166,"Contico 72""H Heavy-Duty Storage System",Office Supplies,Storage,Low,200.0,2.0,0.01,11,916,2014-03-07,2016-09-08
168,Sharp AL-1530CS Digital Copier,Technology,Copiers,Low,200.0,2.0,0.01,13,1218,2014-08-08,2017-12-08
169,"Wirebound Message Book, 4 per Page",Office Supplies,Paper,Low,200.0,2.0,0.01,12,1123,2014-11-11,2017-12-08
170,"Bevis Round Conference Table Top, X-Base",Furniture,Tables,Low,200.0,2.0,0.01,16,1280,2014-06-07,2017-12-08
173,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,Low,200.0,4.0,0.02,24,1376,2014-03-03,2017-12-08
190,Newell 345,Office Supplies,Art,Low,200.0,2.0,0.01,13,1097,2014-03-05,2017-03-06
197,SAFCO Boltless Steel Shelving,Office Supplies,Storage,Low,200.0,2.0,0.01,11,1093,2014-01-04,2017-01-01
203,Cisco SPA525G2 IP Phone - Wireless,Technology,Phones,Low,200.0,2.0,0.01,11,736,2015-03-05,2017-03-10
205,Alphabetical Labels for Top Tab Filing,Office Supplies,Labels,Low,200.0,2.0,0.01,14,1152,2014-09-09,2017-11-04
206,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,Bookcases,Low,200.0,2.0,0.01,10,1155,2014-04-12,2017-06-10
219,Eureka The Boss Cordless Rechargeable Stick Vac,Office Supplies,Appliances,Low,200.0,2.0,0.01,15,1219,2014-08-04,2017-12-05
224,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,Furnishings,Low,200.0,4.0,0.02,26,1217,2014-05-11,2017-09-09
225,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Furniture,Furnishings,Low,200.0,2.0,0.01,11,1162,2014-07-07,2017-09-11
226,Zebra Zazzle Fluorescent Highlighters,Office Supplies,Art,Low,200.0,2.0,0.01,11,1223,2014-03-03,2017-07-08
229,Xerox 226,Office Supplies,Paper,Low,200.0,4.0,0.02,29,1222,2014-04-07,2017-08-11
234,Xerox 222,Office Supplies,Paper,Low,200.0,2.0,0.01,12,884,2015-06-11,2017-11-11
239,Recycled Pressboard Report Cover with Reinforced Top Hinge,Office Supplies,Binders,Low,200.0,2.0,0.01,16,1329,2014-04-12,2017-12-01
